Aeg,Temperatuur,Niiskus,&Otilde;hur&otilde;hk,Tuulekiirus,Tuulesuund,Sademed,Kiirgusvoog
2021-12-0120:20:00,-5.53143487859,78.983200883,993.253966667,1.64301023249186,266.973014755071,0,0.138998493648
2021-12-0120:25:00,-5.64520971302,79.7694260486,993.2892,1.98987688258526,267.555879319003,0,0.812315792056
2021-12-0120:30:00,-5.82211453744,80.6347356828,993.314733333,2.1341659349374,264.678227497479,0,0.696553121238
2021-12-0120:35:00,-5.866799117,81.0108830022,993.292133333,1.7312601403634,257.397604660207,0,0.584107305041
2021-12-0120:40:00,-5.92355408389,81.0202428256,993.275833333,1.56502890337616,265.081809599321,0,0.404433854461
2021-12-0120:45:00,-6.05188053097,81.3765044248,993.2544,1.60883760550988,261.088424619267,0,0.539097651048
2021-12-0120:50:00,-6.15004415011,81.6410816777,993.298966667,1.46952937383217,256.991550683405,0,0.00601487892597
2021-12-0120:55:00,-6.10612831858,81.0676327434,993.311166667,1.23296664920652,255.273979458852,0,0.0179147783503
2021-12-0121:00:00,-6.14554083885,80.630794702,993.323953488,1.45483142761551,252.118018757782,0,0.306302474157
2021-12-0121:05:00,-6.08348785872,80.1250110375,993.3334,1.57080636540288,249.138415346727,0,0.532947252441
2021-12-0121:10:00,-6.03300884956,79.4912389381,993.361633333,1.28237004423342,246.657136941144,0,0.0103463123143
2021-12-0121:15:00,-6.05086283186,79.2963938053,993.491966667,1.51363238466372,243.049541516771,0,0.173649866649
2021-12-0121:20:00,-6.14466960352,79.5566079295,993.583133333,1.99051782095905,238.415880757483,0,0
2021-12-0121:25:00,-6.26407079646,80.1562389381,993.675566667,2.43225723517385,233.232730786139,0,0.527144727606
2021-12-0121:30:00,-6.32812362031,80.3241059603,993.7101,2.34284424095182,241.442482194426,0,0.92751628024
2021-12-0121:35:00,-6.27582781457,79.9166887417,993.709133333,2.44047714689441,239.349861910654,0,0.856505468719
2021-12-0121:40:00,-6.30914285714,79.7857582418,993.819933333,2.36843307432459,233.620342297814,0,0.498928409586
2021-12-0121:45:00,-6.46851769912,80.2668141593,993.872366667,2.27126857967167,237.267491628257,0,0.35613935422
2021-12-0121:50:00,-6.70088105727,81.2862334802,993.8799,2.50144116947744,236.078514603092,0,0.109657099602
2021-12-0121:55:00,-6.81911894273,82.2297577093,993.863766667,2.22112304254827,237.546382959482,0,0.42046429508
2021-12-0122:00:00,-6.87879120879,82.8991648352,993.8377,2.48846419511055,234.79923489284,0,1.52023267784
2021-12-0122:05:00,-7.07592511013,83.7966079295,993.842,2.19990250850906,237.761288310393,0,0.958875857644
2021-12-0122:10:00,-7.26525386313,85.3222737307,993.8187,2.37184221337316,227.858893704407,0,0.835440349804
2021-12-0122:15:00,-7.39391208791,86.6495384615,993.828533333,2.26943426138236,229.40324652116,0,1.13753215492
2021-12-0122:20:00,-7.41701986755,86.7626490066,993.822933333,1.95655414236711,233.63447738432,0,0.31343873693
2021-12-0122:25:00,-7.51708333333,87.4223245614,993.863089701,2.05630745500615,229.420188255389,0,0.265683309911
2021-12-0122:30:00,-7.60947368421,87.9027192982,993.8759,1.94682017768363,233.474538708756,0,0
2021-12-0122:35:00,-7.6289059081,88.1884245077,993.857433333,1.93755960603653,234.806826209801,0,0.0861833470159
2021-12-0122:40:00,-7.64289473684,88.2354824561,993.835233333,2.035363774236,231.653980197199,0,0.449644735719
2021-12-0122:45:00,-7.58397379913,88.0469868996,993.892333333,2.04368199227658,235.247456319054,0,0.0164419660252
2021-12-0122:50:00,-7.57282275711,87.8495623632,993.933366667,2.10034747614664,237.422313729977,0,1.03999577968
2021-12-0122:55:00,-7.66652747253,87.8071868132,993.842866667,1.97754311292377,238.178502484844,0,0.500410674475
2021-12-0123:00:00,-7.75574561404,88.1097368421,993.786833333,2.00646756020098,237.840169952346,0,0.878055101705
2021-12-0123:05:00,-7.83546052632,88.8124561404,993.779533333,1.73906224422743,235.355872239822,0,0.885507198892
2021-12-0123:10:00,-7.96210526316,89.2211842105,993.760966667,1.61843027651657,229.123982041244,0,0.863118918336
2021-12-0123:15:00,-7.94683516484,89.7132087912,993.802266667,1.24093829925965,224.358180033271,0,1.42491482692
2021-12-0123:20:00,-7.97135964912,89.4532894737,993.8063,1.24663651484259,235.193322779501,0,1.38625986126
2021-12-0123:25:00,-7.97296703297,89.4275604396,993.787433333,1.20412281111028,230.651920681708,0,1.70924687421
2021-12-0123:30:00,-7.96527472527,89.0557362637,993.7921,0.98589529929935,242.655656967047,0,0.953926438739
2021-12-0123:35:00,-7.96743421053,88.9765570175,993.778466667,1.13588625420858,235.68177120759,0,1.32203776544
2021-12-0123:40:00,-7.98870614035,88.7337938596,993.7618,1.24650515046625,230.719055688012,0,1.16731047692
2021-12-0123:45:00,-8.14481318681,89.1908571429,993.701433333,1.33842359629715,222.119341994261,0,1.03514872088
2021-12-0123:50:00,-8.25899343545,89.8782056893,993.666233333,2.10963562628584,224.86204843777,0,1.17570503636
2021-12-0123:55:00,-8.38884026258,90.3267396061,993.644850498,1.64845216028238,221.526866553993,0,1.10281177056
2021-12-0200:00:00,-8.48013129103,90.9376805252,993.6416,1.31011121445323,214.721130420841,0,1.08822885255
2021-12-0200:05:00,-8.41210065646,91.1752954048,993.5931,1.17821539104798,209.04747160764,0,1.19800232804
2021-12-0200:10:00,-8.42578947368,90.7499561404,993.5501,1.06339145844989,211.815389083717,0,0.256707276559
2021-12-0200:15:00,-8.61050328228,90.5917286652,993.5881,0.724642471948533,168.692432915517,0,0.0305530308184
2021-12-0200:20:00,-8.70072368421,90.8417763158,993.516433333,0.716665370019693,169.358036444743,0,0
2021-12-0200:25:00,-8.67181222707,90.6521615721,993.439133333,1.00150587875392,168.568863677489,0,0
2021-12-0200:30:00,-8.8900877193,91.5001973684,993.453666667,1.82351279633759,167.872797558205,0,0
2021-12-0200:35:00,-9.04251091703,93.1072489083,993.4669,2.24614457743604,170.109957970351,0,0
2021-12-0200:40:00,-9.20391684902,93.9428884026,993.453133333,2.49982793615507,164.585028190219,0,0
2021-12-0200:45:00,-9.33093886463,94.2331441048,993.4185,2.28813654109506,157.275045707797,0,0.231129673924
2021-12-0200:50:00,-9.41588621444,94.1225820569,993.395033333,2.37331745858991,162.714479768338,0,0
2021-12-0200:55:00,-9.53975929978,94.0535886214,993.3851,2.10821576316859,167.226752802352,0,0
2021-12-0201:00:00,-9.61501089325,93.9054248366,993.355066667,2.1147173799184,161.914251423646,0,0.166087535594
2021-12-0201:05:00,-9.69731441048,93.717489083,993.315,2.11413978141591,158.56628316587,0,0
2021-12-0201:10:00,-9.79478165939,93.5634497817,993.3172,2.36400160854446,160.934080486179,0,0
2021-12-0201:15:00,-9.72593886463,93.6820524017,993.416666667,2.02609134306092,164.2381073182,0,0
2021-12-0201:20:00,-9.67943231441,93.5592358079,993.468870432,2.09738953173873,159.133922658892,0,0.0305666655813
2021-12-0201:25:00,-9.65564270153,93.305620915,993.4059,1.76114204309949,172.061358730371,0,0.0821418768529
2021-12-0201:30:00,-9.80721132898,92.7270588235,993.3445,1.49037946476593,152.12032729591,0,0
2021-12-0201:35:00,-9.85956427015,92.1055337691,993.275666667,1.67456302013474,151.56450912858,0,0.207791312759
2021-12-0201:40:00,-9.71495633188,92.3280567686,993.2336,1.79446678920771,140.589786091937,0,0
2021-12-0201:45:00,-9.51152838428,92.6788209607,993.2041,2.14254319639133,135.346201943466,0,0
2021-12-0201:50:00,-9.30498905908,93.1735229759,993.187766667,2.40822569967093,127.44749056009,0,0.0154321450034
2021-12-0201:55:00,-9.44319474836,92.5621444201,993.145166667,1.33013296783035,118.895959527635,0,0.0128998018658
2021-12-0202:00:00,-9.40237472767,92.6669498911,993.166766667,2.06071556896641,124.032005626528,0,0.224548436269
2021-12-0202:05:00,-9.59886462882,92.0619868996,993.2045,2.20854411508098,131.824455681817,0,0
2021-12-0202:10:00,-9.8156768559,91.9182751092,993.2204,1.41630893370565,142.073983176736,0,0
2021-12-0202:15:00,-9.87239651416,91.7813507625,993.241866667,1.71241413430312,128.351462945664,0,0
2021-12-0202:20:00,-9.83698689956,92.105720524,993.247166667,1.85583976334764,123.031439055172,0,0
2021-12-0202:25:00,-9.76250544662,92.065664488,993.227733333,1.99346486522559,116.277126498418,0,0
2021-12-0202:30:00,-9.78458515284,91.8860043668,993.197866667,2.29475278693043,100.009390009558,0,0
2021-12-0202:35:00,-9.63521834061,92.308209607,993.103566667,2.2560035929468,110.941630524048,0,0
2021-12-0202:40:00,-9.59838427948,92.3121615721,993.008233333,2.5694141511923,120.786150564214,0,0
2021-12-0202:45:00,-9.54344978166,92.1457641921,992.930166113,2.61857113499477,117.244247054867,0,0
2021-12-0202:50:00,-9.61189956332,91.705371179,992.932,2.37215487802699,122.89777763862,0,0
2021-12-0202:55:00,-9.73172489083,91.4825545852,992.9122,2.1028090030725,104.748705734552,0,0.138761492222
2021-12-0203:00:00,-9.72389978214,91.6630501089,992.886766667,2.83907668682629,103.228559784031,0,0.362804931297
2021-12-0203:05:00,-9.6474291939,91.5717429194,992.891333333,3.05029950282664,104.824557331126,0,0.393190635655
2021-12-0203:10:00,-9.62420479303,91.1645533769,992.870333333,2.41079915790617,109.124570134976,0,0.801926275041
2021-12-0203:15:00,-9.56925925926,91.0261655773,992.843866667,2.70502244907505,120.709113528707,0,0
2021-12-0203:20:00,-9.53374727669,90.5781481481,992.826033333,2.49701763516945,117.134922658219,0,0
2021-12-0203:25:00,-9.51923747277,90.3702614379,992.772133333,2.35260397671389,114.064924520646,0,0.444177195827
2021-12-0203:30:00,-9.43834061135,90.3396069869,992.7121,2.83996266702037,116.160991962728,0,0.520859101945
2021-12-0203:35:00,-9.4219650655,90.1391048035,992.7078,2.52145676066491,111.300676294628,0,0.298201519746
2021-12-0203:40:00,-9.39775599129,90.0916122004,992.664066667,2.88169462956358,115.414819621216,0,0.447408634616
2021-12-0203:45:00,-9.3665795207,90.1987145969,992.609666667,3.29162717972096,120.509554534885,0,0.541301304717
2021-12-0203:50:00,-9.30582969432,90.2508078603,992.5556,3.12900374298452,120.161843756579,0,0.495825677401
2021-12-0203:55:00,-9.27508733624,90.2594104803,992.5617,2.93500675502015,122.365974261153,0,0.350341764289
2021-12-0204:00:00,-9.23679039301,90.3988427948,992.596666667,3.34110408877274,123.34872822523,0,0.4905081199
2021-12-0204:05:00,-9.24755458515,90.4260917031,992.494266667,3.43322223227401,124.851268264948,0,1.22531275797
2021-12-0204:10:00,-9.29264770241,90.5503282276,992.395946844,3.40204000630708,124.178856562191,0,0.622497786707
2021-12-0204:15:00,-9.31823144105,90.852139738,992.2984,3.51328992830754,121.796990839611,0,1.52853768469
2021-12-0204:20:00,-9.30574235808,91.0407860262,992.2253,3.55049706568007,123.895838668852,0,2.36350681167
2021-12-0204:25:00,-9.29653594771,90.9957734205,992.111333333,3.18467959665183,115.318750687061,0,2.54120556863
2021-12-0204:30:00,-9.35192560175,90.9148577681,992.064033333,3.14746996678373,114.797570282534,0,2.6050487629
2021-12-0204:35:00,-9.30827133479,90.9571772429,991.974533333,3.1627967822206,113.412375527598,0,2.69392925668
2021-12-0204:40:00,-9.22598253275,90.8782532751,991.902266667,3.35593751126476,106.505856868742,0,2.72181253189
2021-12-0204:45:00,-9.11422657952,90.6265577342,991.876,3.76469927772938,104.104776812216,0,2.81722585665
2021-12-0204:50:00,-9.03718954248,90.2603921569,991.783433333,3.59671249863639,114.51577352894,0,2.67430627273
2021-12-0204:55:00,-8.83573304158,90.153916849,991.6886,4.27112947250523,123.964242781013,0,2.69355855784
2021-12-0205:00:00,-8.73356673961,89.7342450766,991.682966667,4.14839599043681,122.907221024141,0,2.63783023387
2021-12-0205:05:00,-8.62518518519,89.6379738562,991.721633333,4.11455427606618,126.292017392091,0,2.68911362516
2021-12-0205:10:00,-8.56811403509,89.5536403509,991.6526,4.1318922945822,124.869795360544,0,2.66444833921
2021-12-0205:15:00,-8.55433260394,89.6001094092,991.558033333,3.736658894069,121.090440540524,0,2.60534164237
2021-12-0205:20:00,-8.49281045752,89.6859694989,991.4731,3.51243676797573,115.18171182796,0,2.54072719633
2021-12-0205:25:00,-8.48356673961,89.658512035,991.395,3.50390341346658,113.534420045812,0,2.61587278238
2021-12-0205:30:00,-8.45620915033,89.7223093682,991.316666667,3.46868476784509,111.079957233244,0,2.4569408838
2021-12-0205:35:00,-8.42196936543,89.6367177243,991.2976,3.61850752974859,114.760634834881,0,2.50039487292
2021-12-0205:40:00,-8.39564551422,89.4192997812,991.25807309,3.44327020457822,105.861092729394,0,2.40586308324
2021-12-0205:45:00,-8.40381578947,89.0738596491,991.260266667,3.76435934667544,101.315728356348,0,2.44111092417
2021-12-0205:50:00,-8.45263157895,88.9160526316,991.291166667,3.75590839160462,102.362573997702,0,2.21669889663
2021-12-0205:55:00,-8.46420131291,88.710131291,991.207666667,4.08277368805169,101.291836731191,0,2.28638212509
2021-12-0206:00:00,-8.50253829322,88.7047483589,991.104066667,3.77307091829903,103.999137113485,0,2.01970130959
2021-12-0206:05:00,-8.50853391685,88.7020787746,990.985133333,4.61999981551376,101.397551447131,0,2.13338796201
2021-12-0206:10:00,-8.54285087719,88.6203947368,990.948866667,4.76967213559917,103.213258725661,0,2.13144677553
2021-12-0206:15:00,-8.49542669584,88.3798030635,990.969666667,4.65836949923349,101.545237129324,0,2.06309988512
2021-12-0206:20:00,-8.53760348584,88.201459695,990.9377,4.58820657926687,102.578957061517,0,2.04513417703
2021-12-0206:25:00,-8.58747276688,88.5067538126,990.874066667,4.10288622998257,104.987878855009,0,1.96592510902
2021-12-0206:30:00,-8.58708333333,88.6194736842,990.829733333,4.4103234606511,101.772766803899,0,1.91467273156
2021-12-0206:35:00,-8.61925925926,88.7450326797,990.814766667,4.55324271610965,102.982371249123,0,2.2154605485
2021-12-0206:40:00,-8.65320960699,88.8701091703,990.725866667,4.52061410681976,103.521294010148,0,1.72579144103
2021-12-0206:45:00,-8.67015283843,88.9621179039,990.681766667,3.98457251653347,103.568823706072,0,1.89175497874
2021-12-0206:50:00,-8.68551198257,89.0248801743,990.634866667,4.52066574571096,103.166181766154,0,1.97137971014
2021-12-0206:55:00,-8.6981619256,89.2084682713,990.635766667,4.41972592458766,103.377294348781,0,2.19760769491
2021-12-0207:00:00,-8.6024122807,89.3191666667,990.563255814,4.28882940440273,100.809794682869,0,2.53122307167
2021-12-0207:05:00,-8.49260964912,89.1941008772,990.5579,4.00417307446591,103.342021536958,0,2.51949717564
2021-12-0207:10:00,-8.34854945055,89.1785934066,990.597,5.06979651924099,103.175754413115,0,1.82411850004
2021-12-0207:15:00,-8.21125,88.9572807018,990.555966667,5.46261665480574,104.586091416847,0,1.42524998126
2021-12-0207:20:00,-8.11560175055,88.8812253829,990.5291,5.518831534348,103.315496711374,0,1.90358074946
2021-12-0207:25:00,-8.04635371179,89.1829694323,990.472366667,5.0057315828472,102.38360415485,0,1.80693341045
2021-12-0207:30:00,-7.97198237885,89.5759911894,990.3726,4.88317804031379,101.516474826835,0,1.9858845694
2021-12-0207:35:00,-7.8939254386,90.0044517544,990.2715,4.99613367485438,101.432300417533,0,1.82375054015
2021-12-0207:40:00,-7.82149122807,90.2541447368,990.252433333,4.49173615621108,101.937831364849,0,2.27195294024
2021-12-0207:45:00,-7.73223194748,90.6674179431,990.213433333,5.2268940237341,102.093602296793,0,1.92247381381
2021-12-0207:50:00,-7.66429824561,90.9398245614,990.147566667,5.19682281826545,102.80058466522,0,1.78342414686
2021-12-0207:55:00,-7.62789010989,91.1874505495,990.072366667,5.0836232966275,102.718790781651,0,1.74112039599
2021-12-0208:00:00,-7.57664473684,91.6339254386,990.056766667,5.27253912306358,103.065661855898,0,1.73587408789
2021-12-0208:05:00,-7.53313596491,91.8983552632,990.0873,5.40449221381955,100.461738873099,0,1.54411941022
2021-12-0208:10:00,-7.4992967033,92.2626373626,990.103133333,5.37487924712552,103.790887288882,0,1.64114575456
2021-12-0208:15:00,-7.44515418502,92.4964977974,990.095366667,5.19747192532234,101.215797924114,0,1.82645599506
2021-12-0208:20:00,-7.41487912088,92.5946813187,990.090633333,5.4807283607605,102.812359549,0,2.25291980015
2021-12-0208:25:00,-7.4627753304,92.6642511013,990.0689701,4.9414081545975,100.173685851363,0,2.43586445559
2021-12-0208:30:00,-7.42155701754,92.8763596491,990.040533333,4.71828540694487,99.9699351354674,0,3.13947738441
2021-12-0208:35:00,-7.33123348018,93.0209251101,990.036333333,4.26388808806815,96.4038394760761,0,3.78894570089
2021-12-0208:40:00,-7.29276923077,93.046989011,989.96,4.28396043776797,98.3152114377536,0,4.66131389374
2021-12-0208:45:00,-7.21061674009,93.2423127753,989.9201,4.47045505899723,98.533258309857,0,6.94080573702
2021-12-0208:50:00,-7.04858719647,93.4171081678,989.860433333,4.5764096112564,100.470913910716,0,8.25155146656
2021-12-0208:55:00,-6.95404395604,93.4095164835,989.8604,4.66112008553053,98.2343334083148,0,8.40283620615
2021-12-0209:00:00,-6.87967177243,93.4624070022,989.8147,3.90233125987602,88.0158822595843,0,10.1191989494
2021-12-0209:05:00,-6.78327472527,93.5128351648,989.831733333,3.59459996407613,89.7242472536353,0,12.0919210027
2021-12-0209:10:00,-6.68881838074,93.5387308534,989.7853,4.2003276039313,93.2452870791581,0,16.6802428051
2021-12-0209:15:00,-6.54854625551,93.6118722467,989.765766667,3.64789906065616,84.6472903286859,0,24.1981861507
2021-12-0209:20:00,-6.40640350877,93.5121710526,989.7963,3.17580596255589,89.2844921226796,0,34.3609413755
2021-12-0209:25:00,-6.36608791209,93.3025714286,989.759133333,3.55599755933745,91.1813937358057,0,41.0457602963
2021-12-0209:30:00,-6.33765486726,93.3017035398,989.7295,4.0806822628936,91.5997986350612,0,43.889843978
2021-12-0209:35:00,-6.27703296703,93.3741978022,989.707366667,4.14451410643904,96.4956312820368,0,49.9034619878
2021-12-0209:40:00,-6.23197368421,93.4317324561,989.5945,4.4147467279971,87.8625237581076,0,48.9717637149
2021-12-0209:45:00,-6.21081497797,93.4168502203,989.5231,4.93535742703296,87.3782979058656,0,45.4879078744
2021-12-0209:50:00,-6.17820175439,93.4623026316,989.5013,4.68126206625106,92.4610671951915,0,41.9966725645
2021-12-0209:55:00,-6.16158241758,93.5356263736,989.497541528,4.717515822627,90.5789371779612,0,40.3090266807
2021-12-0210:00:00,-6.14956140351,93.5512280702,989.513666667,4.66227588417276,91.9015953402207,0,44.4450237562
2021-12-0210:05:00,-6.12872527473,93.5507692308,989.545366667,4.08599846974056,91.5859098310475,0,58.706748394
2021-12-0210:10:00,-6.0901750547,93.4781181619,989.5499,4.52515241413818,87.1592560219406,0,74.8803560686
2021-12-0210:15:00,-6.04964835165,93.3762857143,989.4812,4.63964256526327,77.7571004879576,0,84.009073376
