timestamp,radiation_flux
2021-12-02 09:00:00,10.1191989494
2021-12-02 09:05:00,12.0919210027
2021-12-02 09:10:00,16.6802428051
2021-12-02 09:15:00,24.1981861507
2021-12-02 09:20:00,34.3609413755
2021-12-02 09:25:00,41.0457602963
2021-12-02 09:30:00,43.889843978
2021-12-02 09:35:00,49.9034619878
2021-12-02 09:40:00,48.9717637149
2021-12-02 09:45:00,45.4879078744
2021-12-02 09:50:00,41.9966725645
2021-12-02 09:55:00,40.3090266807
2021-12-02 10:00:00,44.4450237562
2021-12-02 10:05:00,58.706748394
2021-12-02 10:10:00,74.8803560686
2021-12-02 10:15:00,84.009073376
2021-12-02 10:20:00,75.5550277388
2021-12-02 10:25:00,69.5425995873
2021-12-02 10:30:00,65.2309524178
2021-12-02 10:35:00,70.6138615293
2021-12-02 10:40:00,76.105166813
2021-12-02 10:45:00,77.7273067049
2021-12-02 10:50:00,85.3136811657
2021-12-02 10:55:00,90.4082784404
2021-12-02 11:00:00,99.9658415288
2021-12-02 11:05:00,123.905413568
2021-12-02 11:10:00,128.651881362
2021-12-02 11:15:00,111.252061219
2021-12-02 11:20:00,96.1084137515
2021-12-02 11:25:00,118.395337425
2021-12-02 11:30:00,124.400069393
2021-12-02 11:35:00,128.959070499
2021-12-02 11:40:00,130.521859745
2021-12-02 11:45:00,116.099456637
2021-12-02 11:50:00,104.496069893
2021-12-02 11:55:00,102.802523273
2021-12-02 12:00:00,97.6077911866
2021-12-02 12:05:00,82.7463173649
2021-12-02 12:10:00,73.5701095164
2021-12-02 12:15:00,69.3178909577
2021-12-02 12:20:00,65.5048305661
2021-12-02 12:25:00,59.1819451461
2021-12-02 12:30:00,56.8237649487
2021-12-02 12:35:00,61.8235163023
2021-12-02 12:40:00,64.0896138835
2021-12-02 12:45:00,66.7301955325
2021-12-02 12:50:00,71.3708824126
2021-12-02 12:55:00,74.5957440294
2021-12-02 13:00:00,82.2547192658
2021-12-02 13:05:00,85.0267602669
2021-12-02 13:10:00,85.6923660986
2021-12-02 13:15:00,80.0778708784
2021-12-02 13:20:00,70.5807563251
2021-12-02 13:25:00,60.3930750621
2021-12-02 13:30:00,56.137015754
2021-12-02 13:35:00,58.3245222575
2021-12-02 13:40:00,67.84303308
2021-12-02 13:45:00,70.4574068018
2021-12-02 13:50:00,78.4534547445
2021-12-02 13:55:00,72.7021785004
2021-12-02 14:00:00,52.8468501598
2021-12-02 14:05:00,37.1603890443
2021-12-02 14:10:00,29.3092277282
2021-12-02 14:15:00,24.6192958005
2021-12-02 14:20:00,23.6505387861
2021-12-02 14:25:00,22.1469697855
2021-12-02 14:30:00,16.2788176783
2021-12-02 14:35:00,16.1981152264
2021-12-02 14:40:00,17.2035368068
2021-12-02 14:45:00,13.5398452155
2021-12-02 14:50:00,10.0812895319
2021-12-02 14:55:00,7.47843987612
2021-12-02 15:00:00,5.15013095199
2021-12-02 15:05:00,3.35995581699
2021-12-02 15:10:00,3.56286625351
2021-12-02 15:15:00,2.61728127557
2021-12-02 15:20:00,1.9855236654
2021-12-02 15:25:00,1.33904426525
2021-12-02 15:30:00,0.814946658319
2021-12-02 15:35:00,1.46887052629
2021-12-02 15:40:00,1.25177783261
2021-12-02 15:45:00,1.23917368693
2021-12-02 15:50:00,1.21752229728
2021-12-02 15:55:00,1.11203675253
2021-12-02 16:00:00,0.835702351909
2021-12-02 16:05:00,1.32918238116
2021-12-02 16:10:00,0.971993460141
2021-12-02 16:15:00,0.805005891241
2021-12-02 16:20:00,1.59990059702
2021-12-02 16:25:00,1.21270544734
2021-12-02 16:30:00,0.91756073259
2021-12-02 16:35:00,0.877840599665
2021-12-02 16:40:00,1.13205409111
2021-12-02 16:45:00,1.26357930891
2021-12-02 16:50:00,2.09692668676
2021-12-02 16:55:00,1.50029713741
2021-12-02 17:00:00,0.710150514221
2021-12-02 17:05:00,1.37629691983
2021-12-02 17:10:00,2.2147784791
2021-12-02 17:15:00,1.3496825717
2021-12-02 17:20:00,1.13322356987
2021-12-02 17:25:00,1.1741414931
2021-12-02 17:30:00,1.2443574144
2021-12-02 17:35:00,1.3980685752
2021-12-02 17:40:00,1.27846124217
2021-12-02 17:45:00,0.0
2021-12-02 17:50:00,0.0
2021-12-02 17:55:00,0.465406170745
2021-12-02 18:00:00,0.838685423356
2021-12-02 18:05:00,0.935713420406
2021-12-02 18:10:00,0.477085490159
2021-12-02 18:15:00,0.391784301253
2021-12-02 18:20:00,0.696379403769
2021-12-02 18:25:00,0.612130204284
2021-12-02 18:30:00,0.302634722958
2021-12-02 18:35:00,0.763689464274
2021-12-02 18:40:00,0.918519218897
2021-12-02 18:45:00,1.03705229924
2021-12-02 18:50:00,0.388960533922
2021-12-02 18:55:00,0.205787002624
2021-12-02 19:00:00,0.286231154949
2021-12-02 19:05:00,0.623724253415
2021-12-02 19:10:00,0.873284376049
2021-12-02 19:15:00,0.568372069852
2021-12-02 19:20:00,1.61239003977
2021-12-02 19:25:00,0.789430763567
2021-12-02 19:30:00,1.1501386382
2021-12-02 19:35:00,1.25202325835
2021-12-02 19:40:00,1.58998584868
2021-12-02 19:45:00,1.95215469456
2021-12-02 19:50:00,2.08039574808
2021-12-02 19:55:00,1.6137662034
2021-12-02 20:00:00,1.63862833807
2021-12-02 20:05:00,1.47497890003
2021-12-02 20:10:00,1.78172015927
2021-12-02 20:15:00,0.367127151112
2021-12-02 20:20:00,0.76916176772
2021-12-02 20:25:00,0.757850950179
2021-12-02 20:30:00,0.668673565712
2021-12-02 20:35:00,0.469349233834
2021-12-02 20:40:00,0.56576111348
2021-12-02 20:45:00,0.0535412409386
2021-12-02 20:50:00,0.595527689718
2021-12-02 20:55:00,0.253617750608
2021-12-02 21:00:00,0.610428469279
2021-12-02 21:05:00,2.05338721681
2021-12-02 21:10:00,1.90238781025
2021-12-02 21:15:00,2.08802029382
2021-12-02 21:20:00,2.00033040204
2021-12-02 21:25:00,2.67743732334
2021-12-02 21:30:00,1.89438420448
2021-12-02 21:35:00,2.28449961354
2021-12-02 21:40:00,2.00797541356
2021-12-02 21:45:00,1.64834269865
2021-12-02 21:50:00,1.3695339414
2021-12-02 21:55:00,2.10066453123
2021-12-02 22:00:00,2.68213243446
2021-12-02 22:05:00,2.9455627532
2021-12-02 22:10:00,1.9756313048
2021-12-02 22:15:00,2.38751937626
2021-12-02 22:20:00,2.4625175018
2021-12-02 22:25:00,2.65647200296
2021-12-02 22:30:00,2.63417537978
2021-12-02 22:35:00,2.52574525265
2021-12-02 22:40:00,2.25006875004
2021-12-02 22:45:00,1.99397251214
2021-12-02 22:50:00,1.60937675718
2021-12-02 22:55:00,1.90417021793
2021-12-02 23:00:00,1.60482803483
2021-12-02 23:05:00,1.42907065361
2021-12-02 23:10:00,1.7152172065
2021-12-02 23:15:00,1.76034291824
2021-12-02 23:20:00,2.16580589592
2021-12-02 23:25:00,1.78833301924
2021-12-02 23:30:00,1.72037365119
2021-12-02 23:35:00,1.87014074235
2021-12-02 23:40:00,1.97123418871
2021-12-02 23:45:00,1.72247442495
2021-12-02 23:50:00,1.51586040863
2021-12-02 23:55:00,1.59941326036
2021-12-03 00:00:00,1.39506555512
2021-12-03 00:05:00,0.958546129253
2021-12-03 00:10:00,1.2291242332
2021-12-03 00:15:00,1.59877713889
2021-12-03 00:20:00,1.58206082573
2021-12-03 00:25:00,1.94902217892
2021-12-03 00:30:00,2.01839237236
2021-12-03 00:35:00,2.06382392497
2021-12-03 00:40:00,2.10594118444
2021-12-03 00:45:00,2.2132331331
2021-12-03 00:50:00,2.11714895948
2021-12-03 00:55:00,1.98104657827
2021-12-03 01:00:00,2.06455967928
2021-12-03 01:05:00,2.01355436364
2021-12-03 01:10:00,2.02340996507
2021-12-03 01:15:00,1.80387664886
2021-12-03 01:20:00,1.96372520724
2021-12-03 01:25:00,2.00486668763
2021-12-03 01:30:00,2.07833078973
2021-12-03 01:35:00,2.11192684532
2021-12-03 01:40:00,2.04910552944
2021-12-03 01:45:00,2.02900021783
2021-12-03 01:50:00,1.98016074891
2021-12-03 01:55:00,1.98373280526
2021-12-03 02:00:00,2.11678082089
2021-12-03 02:05:00,2.17373490638
2021-12-03 02:10:00,2.13839712897
2021-12-03 02:15:00,1.28700039351
2021-12-03 02:20:00,2.0951413999
2021-12-03 02:25:00,2.20262528762
2021-12-03 02:30:00,2.27673022357
2021-12-03 02:35:00,2.2238183356
2021-12-03 02:40:00,2.24546571241
2021-12-03 02:45:00,2.27544173186
2021-12-03 02:50:00,2.25865052807
2021-12-03 02:55:00,2.40797082114
2021-12-03 03:00:00,2.52828485978
2021-12-03 03:05:00,2.27142144262
2021-12-03 03:10:00,2.29260259805
2021-12-03 03:15:00,2.32862123423
2021-12-03 03:20:00,2.18343814491
2021-12-03 03:25:00,2.31259447919
2021-12-03 03:30:00,2.3041906359
2021-12-03 03:35:00,2.30440239873
2021-12-03 03:40:00,2.30452517123
2021-12-03 03:45:00,2.31056490409
2021-12-03 03:50:00,2.2636523161
2021-12-03 03:55:00,2.30194090003
2021-12-03 04:00:00,2.32414553799
2021-12-03 04:05:00,2.29656193648
2021-12-03 04:10:00,2.29651426443
2021-12-03 04:15:00,2.32439403837
2021-12-03 04:20:00,2.31687164011
2021-12-03 04:25:00,2.30997546201
2021-12-03 04:30:00,2.33006334628
2021-12-03 04:35:00,2.30774521393
2021-12-03 04:40:00,2.32123053023
2021-12-03 04:45:00,2.31227269939
2021-12-03 04:50:00,2.32881772334
